order_id,customer_id,order_date,amount,status
O3163,C351,2024-04-15,64.02,processing
O3164,C155,2024-03-14,488.98,cancelled
O3165,C413,2024-07-31,40.4,pending
O3166,C314,2024-01-24,803.61,shipped
O3167,C380,2024-03-03,438.9,completed
O3168,C150,2024-11-27,867.08,shipped
O3169,C288,2024-06-08,524.24,shipped
O3170,C331,2024-07-14,714.99,processing
O3171,C311,2024-05-04,559.65,completed
O3172,C492,2024-03-16,545.03,shipped
O3173,C205,2024-04-08,842.58,processing
O3174,C188,2024-11-11,597.23,completed
O3175,C131,2024-09-23,434.27,shipped
O3176,C318,2024-10-09,35.06,pending
O3177,C206,2024-05-11,414.51,shipped
O3178,C397,2024-08-30,528.62,shipped
O3179,C239,2024-12-20,881.15,shipped
O3180,C401,2024-05-16,834.21,cancelled
O3181,C227,2024-11-06,171.71,pending
O3182,C355,2024-05-31,27.82,completed
O3183,C220,2024-08-02,826.56,shipped
O3184,C431,2024-03-22,873.44,completed
O3185,C282,2024-05-09,444.74,processing
O3186,C452,2024-02-07,728.86,shipped
O3187,C254,2024-11-17,826.91,pending
O3188,C477,2024-01-15,579.77,processing
O3189,C148,2024-07-26,152.74,completed
O3190,C303,2024-11-07,962.5,completed
O3191,C338,2024-02-27,361.98,processing
O3192,C287,2024-09-01,571.75,pending
O3193,C281,2024-02-21,584.25,pending
O3194,C158,2024-11-29,414.93,completed
O3195,C263,2024-07-29,950.21,pending
O3196,C245,2024-02-03,888.92,processing
O3197,C428,2024-06-16,874.59,completed
O3198,C484,2024-04-29,714.85,cancelled
O3199,C107,2024-08-04,78.28,processing
O3200,C206,2024-04-02,226.89,completed
O3201,C323,2024-09-15,679.14,processing
O3202,C357,2024-11-22,889.27,cancelled
O3203,C405,2024-10-01,504.26,shipped
O3204,C427,2024-05-17,348.5,shipped
O3205,C300,2024-07-20,758.25,completed
O3206,C422,2024-03-09,15.27,completed
O3207,C431,2024-01-30,900.48,completed
O3208,C254,2024-06-23,331.71,pending
O3209,C242,2024-06-14,129.48,cancelled
O3210,C216,2024-03-17,795.82,pending
O3211,C302,2024-08-22,70.9,processing
O3212,C132,2024-03-13,278.16,pending
O3213,C236,2024-05-21,869.93,shipped
O3214,C160,2024-05-30,774.82,completed
O3215,C134,2024-10-29,683.07,completed
O3216,C159,2024-11-21,776.51,pending
O3217,C331,2024-11-12,938.02,pending
O3218,C250,2024-10-17,576.97,cancelled
O3219,C175,2024-03-17,776.34,completed
O3220,C442,2024-03-12,180.16,processing
O3221,C312,2024-08-09,213.91,pending
O3222,C122,2024-02-12,293.78,cancelled
O3223,C145,2024-12-30,278.54,pending
O3224,C441,2024-06-30,118.12,processing
O3225,C419,2024-05-20,350.28,shipped
O3226,C453,2024-05-27,684.58,processing
O3227,C122,2024-11-12,183.23,shipped
O3228,C358,2024-06-29,100.45,completed
O3229,C290,2024-06-20,439.67,pending
O3230,C179,2024-01-09,218.3,processing
O3231,C277,2024-03-26,746.43,pending
O3232,C191,2024-04-23,688.22,shipped
O3233,C369,2024-12-16,112.24,cancelled
O3234,C473,2024-11-24,290.01,pending
O3235,C482,2024-09-16,106.12,cancelled
O3236,C132,2024-07-28,600.78,completed
O3237,C375,2024-05-23,630.28,shipped
O3238,C288,2024-06-20,580.63,processing
O3239,C250,2024-02-18,492.85,processing
O3240,C346,2024-02-10,902.6,completed
O3241,C249,2024-09-08,372.53,pending
O3242,C305,2024-04-13,511.43,cancelled
O3243,C222,2024-03-13,437.79,processing
O3244,C170,2024-12-25,65.92,processing
O3245,C352,2024-12-24,686.73,cancelled
O3246,C321,2024-07-31,989.57,pending
O3247,C326,2024-06-21,573.03,shipped
O3248,C159,2024-12-31,441.43,cancelled
O3249,C268,2024-08-16,587.1,pending
O3250,C398,2024-10-31,271.58,shipped
O3251,C101,2024-01-30,670.39,processing
O3252,C439,2024-05-08,793.16,shipped
O3253,C248,2024-03-29,656.69,pending
O3254,C338,2024-08-29,789.59,processing
O3255,C484,2024-12-10,307.86,processing
O3256,C268,2024-08-11,172.48,pending
O3257,C120,2024-09-30,521.6,shipped
O3258,C249,2024-09-26,416.81,processing
O3259,C200,2024-03-03,239.6,pending
O3260,C358,2024-02-10,73.9,shipped
O3261,C182,2024-12-21,848.83,processing
O3262,C381,2024-02-11,497.7,completed
O3263,C308,2024-11-18,453.79,pending
O3264,C363,2024-09-04,242.36,cancelled
O3265,C399,2024-08-23,613.61,shipped
O3266,C241,2024-09-15,376.46,shipped
O3267,C304,2024-05-09,346.51,shipped
O3268,C145,2024-08-17,215.66,processing
O3269,C403,2024-05-14,895.31,processing
O3270,C345,2024-02-29,706.59,pending
O3271,C444,2024-10-07,874.98,pending
O3272,C240,2024-05-07,504.03,shipped
O3273,C464,2024-01-06,416.8,completed
O3274,C400,2024-09-01,343.47,processing
O3275,C433,2024-01-03,667.95,shipped
O3276,C254,2024-10-05,139.85,shipped
O3277,C435,2024-10-17,864.57,cancelled
O3278,C260,2024-12-14,391.4,completed
O3279,C404,2024-07-16,753.47,completed
O3280,C235,2024-08-14,674.37,processing
O3281,C285,2024-02-22,330.35,processing
O3282,C361,2024-08-07,599.94,pending
O3283,C201,2024-01-07,808.13,completed
O3284,C130,2024-05-13,146.99,completed
O3285,C489,2024-01-24,362.51,completed
O3286,C218,2024-08-05,572.48,cancelled
O3287,C484,2024-03-28,460.2,cancelled
O3288,C285,2024-07-06,167.74,pending
O3289,C161,2024-02-29,285.3,cancelled
O3290,C499,2024-07-02,491.65,pending
O3291,C139,2024-12-22,146.44,processing
O3292,C311,2024-05-12,315.59,cancelled
O3293,C431,2024-06-30,105.42,pending
O3294,C280,2024-01-26,942.19,cancelled
O3295,C476,2024-01-31,179.22,completed
O3296,C476,2024-10-15,617.03,processing
O3297,C145,2024-08-18,696.94,pending
O3298,C265,2024-01-24,533.85,shipped
O3299,C343,2024-03-20,97.95,shipped
O3300,C324,2024-03-07,471.22,cancelled
O3301,C343,2024-07-02,884.86,completed
O3302,C371,2024-05-19,863.54,completed
O3303,C434,2024-02-25,181.09,completed
O3304,C444,2024-09-05,761.21,processing
O3305,C250,2024-11-01,409.21,processing
O3306,C437,2024-07-28,951.39,cancelled
O3307,C385,2024-03-21,83.87,shipped
O3308,C110,2024-02-14,905.86,cancelled
O3309,C319,2024-04-27,995.12,processing
O3310,C388,2024-02-18,988.64,completed
O3311,C148,2024-07-13,500.9,shipped
O3312,C121,2024-10-22,737.77,shipped
O3313,C486,2024-09-18,444.94,completed
O3314,C414,2024-11-20,680.4,processing
O3315,C214,2024-12-14,112.52,cancelled
O3316,C389,2024-07-07,836.05,shipped
O3317,C268,2024-11-04,657.51,shipped
O3318,C338,2024-02-13,283.77,cancelled
O3319,C144,2024-11-11,262.45,shipped
O3320,C356,2024-05-27,460.29,processing
O3321,C193,2024-01-12,796.62,shipped
O3322,C351,2024-04-10,126.84,cancelled
O3323,C493,2024-04-15,717.74,completed
O3324,C287,2024-12-25,70.99,pending
O3325,C203,2024-02-15,531.69,completed
O3326,C262,2024-09-26,276.55,cancelled
O3327,C184,2024-05-08,959.83,shipped
O3328,C386,2024-05-11,965.99,pending
O3329,C138,2024-03-04,226.82,processing
O3330,C248,2024-06-07,233.07,processing
O3331,C248,2024-11-01,429.36,pending
O3332,C286,2024-11-13,40.71,completed
O3333,C474,2024-04-13,769.41,pending
O3334,C229,2024-10-03,919.85,processing
O3335,C135,2024-12-16,882.49,pending
O3336,C261,2024-10-01,700.8,pending
O3337,C418,2024-06-17,727.94,processing
O3338,C422,2024-01-14,648.51,cancelled
O3339,C214,2024-09-05,294.5,cancelled
O3340,C168,2024-10-03,50.79,processing
O3341,C467,2024-02-28,923.09,pending
O3342,C314,2024-12-08,95.15,cancelled
O3343,C278,2024-11-15,438.26,completed
O3344,C442,2024-03-23,189.17,pending
O3345,C201,2024-04-14,448.35,shipped
O3346,C415,2024-10-08,957.07,processing
O3347,C308,2024-12-23,87.44,cancelled
O3348,C324,2024-03-02,239.2,cancelled
O3349,C220,2024-01-11,277.12,shipped
O3350,C354,2024-09-29,73.68,cancelled
O3351,C144,2024-06-10,746.71,cancelled
O3352,C384,2024-11-12,443.72,pending
O3353,C105,2024-06-17,20.73,processing
O3354,C479,2024-06-08,268.11,completed
O3355,C432,2024-12-12,560.96,completed
O3356,C330,2024-07-10,902.98,pending
O3357,C467,2024-06-27,125.61,completed
O3358,C147,2024-03-12,491.24,cancelled
O3359,C481,2024-07-01,919.1,processing
O3360,C188,2024-03-16,829.42,pending
O3361,C188,2024-11-09,820.76,completed
O3362,C430,2024-11-15,913.73,pending
O3363,C222,2024-03-04,234.86,cancelled
O3364,C437,2024-06-11,370.53,shipped
O3365,C309,2024-10-14,401.19,shipped
O3366,C270,2024-11-08,203.15,completed
O3367,C388,2024-07-24,471.01,shipped
O3368,C219,2024-04-10,477.48,shipped
O3369,C356,2024-03-15,902.14,pending
O3370,C222,2024-06-09,255.36,shipped
O3371,C413,2024-07-14,860.49,shipped
O3372,C312,2024-07-27,512.28,completed
O3373,C101,2024-08-08,820.95,cancelled
O3374,C156,2024-05-19,797.38,shipped
O3375,C140,2024-04-01,237.47,processing
O3376,C165,2024-08-30,386.37,completed
O3377,C261,2024-10-26,737.28,completed
O3378,C280,2024-10-29,516.11,cancelled
O3379,C323,2024-10-31,635.0,pending
O3380,C277,2024-06-10,383.13,completed
O3381,C131,2024-07-27,83.32,completed
O3382,C331,2024-10-15,714.66,completed
O3383,C302,2024-01-09,825.79,shipped
O3384,C420,2024-11-20,893.56,pending
O3385,C116,2024-05-06,555.17,shipped
O3386,C218,2024-07-15,573.28,completed
O3387,C336,2024-07-03,102.69,shipped
O3388,C253,2024-11-15,684.83,completed
O3389,C177,2024-06-08,205.28,pending
O3390,C280,2024-08-07,600.95,pending
O3391,C372,2024-01-08,786.11,cancelled
O3392,C118,2024-06-16,680.64,shipped
O3393,C413,2024-05-02,433.8,pending
O3394,C366,2024-10-25,616.8,pending
O3395,C376,2024-04-05,80.24,pending
O3396,C219,2024-07-10,405.35,completed
O3397,C253,2024-03-08,312.18,shipped
O3398,C181,2024-06-28,446.92,processing
O3399,C266,2024-08-04,30.6,cancelled
O3400,C434,2024-01-26,960.61,pending
O3401,C367,2024-06-29,287.59,processing
O3402,C202,2024-09-02,769.44,processing
O3403,C467,2024-12-18,259.64,processing
O3404,C295,2024-06-13,769.95,cancelled
O3405,C465,2024-02-12,655.68,pending
O3406,C462,2024-07-26,906.84,completed
O3407,C117,2024-06-30,430.54,shipped
O3408,C198,2024-10-26,832.97,cancelled
O3409,C350,2024-04-22,851.69,completed
O3410,C466,2024-09-03,691.02,shipped
O3411,C263,2024-07-01,155.07,cancelled
O3412,C317,2024-09-14,734.52,pending
O3413,C141,2024-06-22,390.95,completed
O3414,C213,2024-03-24,571.68,cancelled
O3415,C105,2024-04-13,492.83,pending
O3416,C102,2024-03-14,144.76,pending
O3417,C223,2024-03-11,987.25,cancelled
O3418,C191,2024-07-10,543.81,cancelled
O3419,C155,2024-07-12,17.65,shipped
O3420,C330,2024-01-19,616.17,cancelled
O3421,C330,2024-12-26,234.77,completed
O3422,C228,2024-07-07,893.37,cancelled
O3423,C398,2024-12-12,927.27,pending
O3424,C304,2024-08-19,687.37,processing
O3425,C121,2024-06-18,505.36,completed
O3426,C321,2024-03-24,515.94,shipped
O3427,C116,2024-07-18,113.78,completed
O3428,C398,2024-12-13,529.51,completed
O3429,C227,2024-07-30,313.84,cancelled
O3430,C239,2024-01-26,53.98,shipped
O3431,C303,2024-10-28,133.25,cancelled
O3432,C383,2024-12-14,811.92,shipped
O3433,C414,2024-10-14,712.25,processing
O3434,C439,2024-02-27,505.37,cancelled
O3435,C477,2024-02-03,726.54,cancelled
O3436,C106,2024-11-01,201.82,processing
O3437,C447,2024-04-20,562.88,completed
O3438,C330,2024-09-01,410.11,completed
O3439,C359,2024-11-11,936.48,shipped
O3440,C366,2024-08-08,778.93,processing
O3441,C315,2024-10-31,751.09,cancelled
O3442,C143,2024-08-25,979.21,pending
O3443,C243,2024-10-10,595.62,cancelled
O3444,C194,2024-10-17,247.84,pending
O3445,C464,2024-05-10,475.55,cancelled
O3446,C244,2024-03-24,930.53,shipped
O3447,C481,2024-07-04,600.07,pending
O3448,C250,2024-02-10,843.75,cancelled
O3449,C183,2024-02-28,705.74,completed
O3450,C142,2024-11-29,472.02,processing
O3451,C481,2024-03-17,170.72,cancelled
O3452,C376,2024-01-30,594.46,completed
O3453,C123,2024-08-06,256.36,pending
O3454,C220,2024-09-07,955.23,pending
O3455,C334,2024-09-11,628.71,shipped
O3456,C165,2024-07-09,32.97,processing
O3457,C486,2024-08-12,705.3,cancelled
O3458,C424,2024-09-16,636.93,shipped
O3459,C281,2024-05-22,939.11,pending
O3460,C475,2024-04-13,786.9,pending
O3461,C249,2024-09-02,404.66,pending
O3462,C298,2024-08-22,134.42,shipped
O3463,C477,2024-08-13,835.49,shipped
O3464,C392,2024-02-04,813.01,pending
O3465,C165,2024-11-14,487.24,completed
O3466,C476,2024-02-16,865.37,completed
O3467,C443,2024-09-30,149.6,pending
O3468,C347,2024-10-31,866.69,pending
O3469,C257,2024-02-08,225.32,cancelled
O3470,C485,2024-10-11,167.11,cancelled
O3471,C162,2024-07-13,239.82,completed
O3472,C310,2024-09-17,133.13,cancelled
O3473,C152,2024-05-25,450.38,cancelled
O3474,C316,2024-12-23,841.01,completed
O3475,C245,2024-11-30,834.97,pending
O3476,C441,2024-11-19,543.16,pending
O3477,C238,2024-11-19,303.6,pending
O3478,C375,2024-12-11,371.01,processing
O3479,C343,2024-08-16,239.71,processing
O3480,C283,2024-05-18,25.61,processing
O3481,C328,2024-02-07,186.13,processing
O3482,C424,2024-04-02,583.97,cancelled
O3483,C198,2024-09-30,782.58,cancelled
O3484,C330,2024-05-28,35.44,pending
O3485,C316,2024-04-08,490.82,pending
O3486,C471,2024-07-30,860.86,processing
O3487,C488,2024-10-07,405.15,completed
O3488,C385,2024-12-07,696.12,processing
O3489,C432,2024-12-12,363.9,pending
O3490,C235,2024-05-27,17.58,completed
O3491,C139,2024-10-03,843.34,cancelled
O3492,C465,2024-09-30,90.74,pending
O3493,C270,2024-08-06,997.24,processing
O3494,C467,2024-02-14,368.54,cancelled
O3495,C202,2024-05-17,97.13,pending
O3496,C137,2024-03-29,475.36,completed
O3497,C249,2024-11-02,159.66,processing
O3498,C130,2024-12-02,686.79,processing
O3499,C310,2024-07-26,688.01,processing
O3500,C265,2024-11-16,472.79,pending
O3501,C335,2024-02-09,621.2,cancelled
O3502,C428,2024-12-30,46.03,completed
O3503,C485,2024-03-03,168.88,cancelled
O3504,C381,2024-10-04,697.73,cancelled
O3505,C106,2024-12-19,384.52,processing
O3506,C248,2024-01-16,279.99,pending
O3507,C235,2024-03-09,107.06,shipped
O3508,C260,2024-08-25,410.37,pending
O3509,C316,2024-08-13,628.41,pending
O3510,C471,2024-12-07,701.7,processing
O3511,C384,2024-03-30,471.47,completed
O3512,C425,2024-12-27,760.82,shipped
O3513,C338,2024-07-11,205.68,processing
O3514,C315,2024-04-06,317.97,cancelled
O3515,C392,2024-12-24,73.83,cancelled
O3516,C262,2024-02-22,629.99,shipped
O3517,C153,2024-09-06,893.48,processing
O3518,C331,2024-07-27,884.95,processing
O3519,C228,2024-06-11,655.62,processing
O3520,C264,2024-03-04,291.42,shipped
O3521,C311,2024-12-31,396.68,pending
O3522,C254,2024-02-14,845.41,processing
O3523,C460,2024-02-19,930.02,pending
O3524,C175,2024-10-21,383.66,processing
O3525,C284,2024-07-02,705.92,processing
O3526,C485,2024-01-28,183.8,processing
O3527,C365,2024-08-24,130.12,processing
O3528,C148,2024-07-22,303.62,pending
O3529,C203,2024-11-14,725.16,cancelled
O3530,C124,2024-06-16,542.27,shipped
O3531,C376,2024-01-25,906.71,completed
O3532,C228,2024-03-15,471.57,pending
O3533,C188,2024-01-21,498.01,cancelled
O3534,C200,2024-07-28,437.46,shipped
O3535,C344,2024-02-26,466.71,completed
O3536,C304,2024-07-17,990.36,cancelled
O3537,C441,2024-04-27,926.74,pending
O3538,C455,2024-11-03,228.65,cancelled
O3539,C471,2024-10-22,323.44,cancelled
O3540,C384,2024-05-04,998.64,shipped
O3541,C235,2024-06-09,169.55,pending
O3542,C184,2024-04-14,310.45,pending
O3543,C264,2024-07-23,19.51,pending
O3544,C230,2024-01-09,784.47,pending
O3545,C325,2024-08-07,492.53,pending
O3546,C150,2024-03-06,189.58,shipped
O3547,C498,2024-08-19,913.49,processing
O3548,C362,2024-09-29,230.12,completed
O3549,C347,2024-10-01,766.99,cancelled
O3550,C212,2024-12-22,600.34,completed
O3551,C136,2024-05-30,301.73,processing
O3552,C394,2024-03-30,242.83,processing
O3553,C432,2024-11-24,406.69,processing
O3554,C438,2024-04-14,439.53,shipped
O3555,C262,2024-01-30,750.99,pending
O3556,C272,2024-02-22,717.67,completed
O3557,C225,2024-03-09,218.97,cancelled
O3558,C101,2024-01-25,386.58,cancelled
O3559,C199,2024-08-11,784.26,pending
O3560,C436,2024-02-13,634.08,cancelled
O3561,C262,2024-08-22,368.7,completed
O3562,C150,2024-04-05,999.8,completed
O3563,C216,2024-09-22,149.79,pending
O3564,C369,2024-12-13,378.01,processing
O3565,C267,2024-10-06,539.54,cancelled
O3566,C370,2024-02-23,846.36,processing
O3567,C181,2024-06-12,147.29,cancelled
O3568,C432,2024-04-03,551.51,completed
O3569,C390,2024-07-18,871.12,pending
O3570,C313,2024-01-15,510.11,cancelled
O3571,C190,2024-11-18,976.17,pending
O3572,C402,2024-02-23,526.98,cancelled
O3573,C500,2024-03-28,539.39,shipped
O3574,C199,2024-10-22,762.65,cancelled
O3575,C158,2024-04-22,398.26,shipped
O3576,C215,2024-01-11,131.24,completed
O3577,C317,2024-04-30,287.88,shipped
O3578,C194,2024-01-23,452.34,shipped
O3579,C134,2024-08-28,591.17,cancelled
O3580,C300,2024-07-28,363.56,pending
O3581,C400,2024-07-12,743.55,shipped
O3582,C237,2024-10-13,580.1,completed
O3583,C326,2024-08-30,213.62,shipped
O3584,C309,2024-10-18,249.93,processing
O3585,C202,2024-04-30,538.13,shipped
O3586,C406,2024-07-27,572.64,shipped
O3587,C135,2024-12-15,596.7,completed
O3588,C158,2024-11-08,569.89,completed
O3589,C275,2024-10-16,327.17,shipped
O3590,C467,2024-10-28,553.41,pending
O3591,C165,2024-06-01,551.54,cancelled
O3592,C408,2024-01-21,929.59,completed
O3593,C127,2024-02-29,402.95,completed
O3594,C484,2024-01-19,964.89,completed
O3595,C357,2024-07-04,738.98,cancelled
O3596,C300,2024-12-30,930.41,shipped
O3597,C307,2024-01-20,901.13,processing
O3598,C239,2024-10-20,754.88,pending
O3599,C147,2024-12-25,717.37,processing
O3600,C396,2024-01-03,916.64,pending
O3601,C149,2024-08-18,712.08,cancelled
O3602,C419,2024-04-08,265.02,shipped
O3603,C315,2024-02-18,506.84,pending
O3604,C397,2024-01-20,159.83,shipped
O3605,C457,2024-02-09,981.8,processing
O3606,C266,2024-08-29,53.02,shipped
O3607,C188,2024-05-11,18.84,shipped
O3608,C359,2024-11-29,912.19,shipped
O3609,C116,2024-03-14,895.24,shipped
O3610,C409,2024-07-08,742.67,processing
O3611,C171,2024-05-17,174.48,shipped
O3612,C100,2024-01-07,570.09,completed
O3613,C419,2024-07-25,873.07,cancelled
O3614,C180,2024-04-09,964.25,completed
O3615,C477,2024-04-20,631.9,pending
O3616,C198,2024-06-15,595.43,processing
O3617,C114,2024-11-07,579.68,cancelled
O3618,C309,2024-07-16,23.59,processing
O3619,C485,2024-08-11,83.82,shipped
O3620,C498,2024-11-01,915.71,cancelled
O3621,C122,2024-12-09,452.55,cancelled
O3622,C377,2024-10-28,244.33,completed
O3623,C236,2024-10-07,472.48,shipped
O3624,C212,2024-01-14,887.95,completed
O3625,C158,2024-09-09,494.47,completed
O3626,C467,2024-02-29,504.71,cancelled
O3627,C294,2024-10-02,606.77,processing
O3628,C400,2024-02-23,382.23,pending
O3629,C280,2024-04-13,856.26,processing
O3630,C109,2024-05-20,757.41,shipped
O3631,C434,2024-08-31,650.52,shipped
O3632,C237,2024-12-13,333.16,pending
O3633,C251,2024-11-27,398.43,completed
O3634,C201,2024-08-02,471.22,pending
O3635,C478,2024-05-14,762.7,completed
O3636,C177,2024-05-31,691.91,shipped
O3637,C289,2024-09-09,996.62,cancelled
O3638,C374,2024-08-25,513.21,shipped
O3639,C102,2024-02-11,531.14,cancelled
O3640,C238,2024-03-22,99.26,processing
O3641,C167,2024-01-11,834.7,pending
O3642,C171,2024-08-17,871.95,cancelled
O3643,C407,2024-12-02,601.53,completed
O3644,C360,2024-02-17,13.03,pending
O3645,C326,2024-08-24,357.89,completed
O3646,C240,2024-04-27,557.8,cancelled
O3647,C199,2024-05-25,210.43,processing
O3648,C401,2024-11-05,573.22,processing
O3649,C485,2024-07-29,241.28,pending
O3650,C214,2024-06-01,942.69,processing
O3651,C447,2024-01-10,592.57,shipped
O3652,C391,2024-06-30,237.04,pending
O3653,C171,2024-10-08,604.05,pending
O3654,C169,2024-02-02,269.29,shipped
O3655,C388,2024-05-11,821.89,shipped
O3656,C151,2024-01-10,772.99,pending
O3657,C339,2024-08-28,592.79,shipped
O3658,C328,2024-03-15,338.37,cancelled
O3659,C500,2024-12-20,547.65,processing
O3660,C214,2024-01-18,855.85,processing
O3661,C443,2024-05-23,247.51,cancelled
O3662,C258,2024-07-08,187.04,shipped
O3663,C498,2024-01-29,593.33,cancelled
O3664,C456,2024-07-17,848.17,pending
O3665,C166,2024-02-11,401.4,shipped
O3666,C163,2024-11-17,560.18,shipped
O3667,C206,2024-03-18,850.19,shipped
O3668,C153,2024-11-05,153.41,completed
O3669,C250,2024-02-19,732.01,shipped
O3670,C238,2024-09-19,797.69,shipped
O3671,C487,2024-07-28,243.2,pending
O3672,C320,2024-02-28,890.81,shipped
O3673,C165,2024-01-19,246.07,completed
O3674,C237,2024-01-15,370.39,completed
O3675,C319,2024-06-07,495.37,processing
O3676,C192,2024-08-09,712.71,processing
O3677,C270,2024-04-16,749.92,pending
O3678,C306,2024-06-23,628.34,completed
O3679,C355,2024-11-11,351.91,shipped
O3680,C118,2024-03-14,789.52,pending
O3681,C242,2024-08-29,457.88,cancelled
O3682,C360,2024-12-21,69.4,completed
O3683,C485,2024-07-15,681.06,completed
O3684,C394,2024-05-29,21.14,completed
O3685,C496,2024-09-08,794.81,processing
O3686,C482,2024-05-03,496.37,pending
O3687,C183,2024-04-27,833.58,pending
O3688,C425,2024-10-11,815.25,pending
O3689,C127,2024-12-29,795.51,cancelled
O3690,C403,2024-07-02,663.08,cancelled
O3691,C313,2024-04-28,71.94,pending
O3692,C429,2024-09-09,79.78,shipped
